x,y,z,pitch,yaw,roll,state,trigger,type
0.09738409,1.645685,0.01974887,-18.90298,0.2492654,-1.506439,1,0,Icon
0.09580675,1.645473,0.01880446,-18.93268,0.3332691,-1.4375,1,0,Icon
0.09376446,1.645265,0.01823499,-18.88684,0.06761729,-1.322815,1,0,Icon
0.09170116,1.645221,0.01795053,-18.87445,-0.05673218,-1.193329,1,0,Icon
0.0897826,1.645084,0.01747674,-18.82147,-0.2506409,-0.9786377,1,0,Icon
0.08821708,1.645142,0.01701325,-18.85678,-0.407196,-0.8053284,1,0,Icon
0.08745228,1.645195,0.01628878,-18.94891,-0.3461304,-0.8813477,1,0,Icon
0.08728646,1.645015,0.01565451,-18.85449,-0.1956482,-0.8608398,1,0,Icon
0.08698636,1.645058,0.01449278,-18.97919,-0.2241516,-0.8719177,1,0,Icon
0.08698877,1.645338,0.01337896,-19.10818,-0.2359009,-0.9470825,1,0,Icon
0.08700588,1.64567,0.01216494,-19.26196,-0.3027954,-0.9285278,1,0,Icon
0.08713765,1.645816,0.01113812,-19.41165,-0.283783,-0.9582214,1,0,Icon
0.08712897,1.645862,0.010381,-19.45041,-0.3595581,-0.8930969,1,0,Icon
0.08704126,1.645673,0.01016426,-19.3891,-0.4927979,-0.87854,1,0,Icon
0.08723918,1.645591,0.01014928,-19.42203,-0.4516602,-0.9013977,1,0,Icon
0.08732165,1.645612,0.01036845,-19.39651,-0.4968262,-0.8526611,1,0,Icon
0.08723167,1.645508,0.01038677,-19.37506,-0.494873,-0.820343,1,0,Icon
0.08710887,1.645551,0.01042425,-19.43521,-0.5256348,-0.8471985,1,0,Icon
0.08685219,1.645537,0.01052226,-19.54718,-0.5574951,-0.8588867,1,0,Icon
0.08671565,1.645379,0.01055533,-19.48071,-0.4865417,-0.8666077,1,0,Icon
0.08659474,1.645307,0.0103031,-19.48505,-0.486084,-0.9246521,1,0,Icon
0.08645359,1.645493,0.01009287,-19.57013,-0.5424194,-0.9240417,1,0,Icon
0.08664812,1.645943,0.009731703,-19.34576,-0.5243225,-0.9236145,1,0,Icon
0.0870762,1.648404,0.007673159,-19.58115,-0.4057922,-0.9281311,1,0,Icon
0.08697332,1.650386,0.005623191,-19.72171,-0.4579773,-0.8600464,1,0,Icon
0.08687304,1.651476,0.004666298,-19.26025,-0.4921265,-0.9008789,1,0,Icon
0.08689504,1.652462,0.004434474,-19.16168,-0.4131165,-0.7729187,1,0,Icon
0.08655606,1.65356,0.00361276,-19.14896,-0.3654785,-0.8851318,1,0,Icon
0.08573578,1.654178,0.002726276,-19.24789,-0.3471069,-0.8928528,1,0,Icon
0.08513624,1.654519,0.002002875,-19.38864,-0.2310486,-0.8257141,1,0,Icon
0.08456679,1.65419,0.002038091,-19.28433,-0.2020264,-0.8394775,1,0,Icon
0.08416393,1.653951,0.002666199,-19.13531,-0.2977295,-0.7157593,1,0,Icon
0.08438171,1.654134,0.002585016,-19.25812,-0.3552246,-0.7278137,1,0,Icon
0.08495403,1.654519,0.001912185,-19.45706,-0.3117371,-0.8196106,1,0,Icon
0.08566568,1.65488,0.0008952779,-19.59979,-0.3650513,-0.7992554,1,0,Icon
0.08641213,1.655364,0.0003300156,-19.98773,-0.4078369,-0.8400879,1,0,Icon
0.0871391,1.655172,0.001052563,-19.90784,-0.5789795,-0.8686829,1,0,Icon
0.08820698,1.655136,0.002201576,-19.85846,-0.6967163,-0.8965454,1,0,Icon
0.08963718,1.655131,0.003330407,-19.82172,-0.6577759,-0.8684082,1,0,Icon
0.09117987,1.655296,0.004389607,-19.89105,-0.6222839,-1.000305,1,0,Icon
0.09250311,1.655313,0.004864001,-19.93982,-0.6363525,-1.094604,1,0,Icon
0.09377021,1.655499,0.00517933,-20.06537,-0.6365356,-1.16037,1,0,Icon
0.09485813,1.655456,0.005743386,-20.12335,-0.664032,-1.331696,1,0,Icon
0.09573017,1.655437,0.006392556,-20.12927,-0.6318359,-1.37262,1,0,Icon
0.0961809,1.655452,0.00709369,-20.12289,-0.7172546,-1.381226,1,0,Icon
0.0966055,1.655101,0.008490262,-20.02243,-0.7436218,-1.381714,1,0,Icon
0.0969076,1.65485,0.01005829,-19.93942,-0.7617798,-1.366699,1,0,Icon
0.09699713,1.654522,0.01152725,-19.79504,-0.7851257,-1.379791,1,0,Icon
0.09722443,1.654327,0.01279121,-19.69543,-0.8508301,-1.404816,1,0,Icon
0.09764447,1.65412,0.01397017,-19.67297,-0.8304138,-1.521759,1,0,Icon
0.097907,1.653431,0.01580883,-19.59314,-0.9045715,-1.644897,1,0,Icon
0.09807493,1.651817,0.01830206,-19.05212,-0.8061523,-1.686707,1,0,Icon
0.09790376,1.649962,0.02063506,-18.38739,-0.7521973,-1.623505,1,0,Icon
0.09737433,1.648583,0.02260212,-17.93869,-0.8711243,-1.514008,1,0,Icon
0.09666238,1.647247,0.02459692,-17.59537,-1.006836,-1.251801,1,0,Icon
0.0964454,1.645513,0.02676158,-17.09232,-1.068878,-1.29306,1,0,Icon
0.09672658,1.643912,0.02906723,-16.30457,-1.005951,-1.370361,1,0,Icon
0.0970872,1.642803,0.03069681,-15.95084,-0.9986572,-1.320251,1,0,Icon
0.0976473,1.642056,0.03199729,-15.66315,-0.9761353,-1.441467,1,0,Icon
0.09799184,1.641402,0.03299817,-15.41937,-0.9930725,-1.432465,1,0,Icon
0.09789839,1.640942,0.03330771,-15.24042,-1.061584,-1.38208,1,0,Icon
0.0974326,1.640914,0.03293621,-15.30209,-1.139282,-1.352539,1,0,Icon
0.09660493,1.640344,0.03312784,-15.20178,-1.170166,-1.159698,1,0,Icon
0.09552986,1.638499,0.03447116,-14.98492,-1.240082,-1.079987,1,0,Icon
0.09446935,1.636311,0.03590766,-14.37793,-1.23877,-1.014374,1,0,Icon
0.09357054,1.633837,0.03719742,-13.55698,-1.334381,-0.8942871,1,0,Icon
0.09287434,1.631578,0.03808584,-13.04395,-1.48999,-0.9205322,1,0,Icon
0.09284883,1.629237,0.03869506,-12.20874,-1.352997,-1.0849,1,0,Icon
0.09274811,1.628278,0.03844432,-12.01953,-1.207428,-1.20993,1,0,Icon
0.0923098,1.628177,0.03773987,-12.06863,-1.029694,-1.222931,1,0,Icon
0.09138603,1.627732,0.03747253,-11.9223,-1.013245,-1.200043,1,0,Icon
0.09018405,1.627509,0.03724605,-11.90677,-0.9915466,-1.146942,1,0,Icon
0.08889683,1.627605,0.03706883,-11.9024,-1.139282,-1.007874,1,0,Icon
0.08841404,1.627689,0.03682337,-11.93738,-1.098114,-0.9405823,1,0,Icon
0.08822526,1.627673,0.03665642,-11.90723,-1.191895,-1.01059,1,0,Icon
0.08815552,1.627687,0.03657634,-11.901,-1.25885,-0.9763184,1,0,Icon
0.08845784,1.627717,0.0367001,-11.94522,-1.285004,-0.9831543,1,0,Icon
0.0889921,1.627453,0.03728528,-11.86975,-1.1922,-0.9708252,1,0,Icon
0.08966962,1.627345,0.03800865,-11.75165,-1.140076,-1.079956,1,0,Icon
0.09027179,1.627257,0.03841764,-11.74088,-1.134857,-1.066589,1,0,Icon
0.09078484,1.627381,0.03878044,-11.74063,-1.2341,-1.134369,1,0,Icon
0.09136733,1.627562,0.03884399,-11.71176,-1.284668,-1.214203,1,0,Icon
0.09196854,1.627891,0.0386409,-11.49335,-1.247253,-1.275024,1,0,Icon
0.09265246,1.62948,0.03696466,-11.18402,-1.163116,-1.355133,1,0,Icon
0.09326956,1.630585,0.03518705,-10.64816,-1.175751,-1.353241,1,0,Icon
0.0937719,1.631903,0.03289252,-10.30994,-0.9992676,-1.580536,1,0,Icon
0.09428915,1.633237,0.03026486,-9.920502,-0.7909546,-1.650146,1,0,Icon
0.09423241,1.635032,0.02751035,-9.983429,-0.6937561,-1.584778,1,0,Icon
0.09403306,1.637132,0.02483616,-10.40866,-0.8019409,-1.388367,0,0,Icon
0.09392601,1.638533,0.02296764,-10.83917,-0.785675,-1.317688,0,0,Icon
0.09407755,1.63935,0.02216118,-10.97894,-0.8970032,-1.276947,0,0,Icon
0.09453946,1.639502,0.02219824,-10.95718,-1.048737,-1.206696,0,0,Icon
0.0951944,1.63946,0.02279662,-10.98581,-1.06897,-1.386871,0,0,Icon
0.09581789,1.639118,0.02366585,-10.88809,-1.02774,-1.441742,0,0,Icon
0.09610318,1.63903,0.02430467,-10.90152,-1.037201,-1.295837,0,0,Icon
0.09624956,1.638841,0.02470654,-10.85098,-1.180359,-1.17334,0,0,Icon
0.09705323,1.638709,0.02466541,-10.77505,-1.090576,-1.116638,0,0,Icon
0.09817577,1.638833,0.0238837,-10.87967,-1.122223,-1.146179,0,0,Icon
0.09971181,1.639005,0.02266729,-11.01007,-1.128601,-1.257721,0,0,Icon
0.1016688,1.639446,0.0211457,-11.25775,-0.9531555,-1.480011,0,0,Icon
0.103171,1.639446,0.01958738,-11.32278,-0.844696,-1.626953,0,0,Icon
0.1038893,1.639029,0.01897754,-11.21658,-0.9571533,-1.664032,0,0,Icon
0.1041596,1.638842,0.01837402,-11.23193,-1.102966,-1.699219,0,0,Icon
0.1040145,1.638667,0.01804317,-11.14905,-1.15506,-1.649841,0,0,Icon
0.1035909,1.638449,0.017746,-11.08878,-1.306946,-1.573456,0,0,Icon
0.1031917,1.638191,0.01760894,-11.02661,-1.346405,-1.476929,0,0,Icon
